"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"PLD1","OK",0,40.5891094944993,0.0779116275594352,"PLD1",0
"FNDC3B","OK",0,54.1849107777749,0.104126176247651,"FNDC3B",0
"TNFSF10","OK",0,64.5169617768567,0.123092323998554,"TNFSF10",0
"NCEH1","OK",3.81496517161774e-260,34.434701906633,0.0660548989288486,"NCEH1",2.01129496163557e-259
"ECT2","OK",0,104.815411903254,0.201248031276054,"ECT2",0
"NLGN1","OK",0,56.6619894864564,0.108498642021128,"NLGN1",0
"NLGN1-AS1","OK",1.97463142558922e-46,14.2588468688049,0.0224778332222674,"NLGN1-AS1",5.96507187361001e-46
"NAALADL2","OK",9.31184440438145e-36,12.4271141661799,0.0234732213942846,"NAALADL2",2.62016465792408e-35
"TBL1XR1","OK",2.48615022754677e-59,16.2008646409311,0.031108934142846,"TBL1XR1",8.08070955970907e-59
"ZMAT3","OK",0,51.3222018882361,0.0986481916996789,"ZMAT3",0
"PIK3CA","OK",1.43115304355708e-63,16.7905396049517,0.0322328400071668,"PIK3CA",4.75905588600262e-63
"ZNF639","OK",1.70716106891017e-22,9.68730095056198,0.0185718774832446,"ZNF639",4.22906161208351e-22
"MFN1","OK",1.93889842693144e-05,4.11464265245815,0.0078636642368597,"MFN1",3.45701872739859e-05
"GNB4","OK",0,53.4946821602023,0.102808117624538,"GNB4",0
"ACTL6A","OK",0,46.6607290471351,0.0896522860358712,"ACTL6A",0
"MRPL47","OK",0,51.3608693800953,0.0987154439029394,"MRPL47",0
"NDUFB5","OK",3.45023522792492e-46,14.2198459167905,0.0273058413040375,"NDUFB5",1.04089322746949e-45
"USP13","OK",2.6113948569746e-122,23.4894955555617,0.0450729487039487,"USP13",1.06457736964098e-121
"PEX5L","OK",0,272.122836817362,0.52218887064576,"PEX5L",0
"TTC14","OK",0,43.8031819160215,0.084145465173374,"TTC14",0
"AC108734.4","OK",0.000690143146192517,3.19874200783366,0.00583139204760084,"AC108734.4",0.00115218890865867
"FXR1","OK",1.43160120296139e-169,27.73212077125,0.0532903500962054,"FXR1",6.49944883318532e-169
"DNAJC19","OK",1.43642682128584e-27,10.8165843067348,0.0207546547504813,"DNAJC19",3.75158786212113e-27
"SOX2","OK",0,181.423817384386,0.347738551277279,"SOX2",0
"ATP11B","OK",1.69190695825681e-15,7.87586946006117,0.0150851693692204,"ATP11B",3.8216871395126e-15
"DCUN1D1","OK",8.7157955897847e-05,3.75359573749177,0.00717026262121535,"DCUN1D1",0.000151406163774027
"MCF2L2","OK",2.11585850660729e-08,5.48089829679575,0.0103491798601285,"MCF2L2",4.1320469138873e-08
"B3GNT5","OK",0,113.934570634871,0.218923421373004,"B3GNT5",0
"KLHL6","OK",0,60.1609702274709,0.115365425194996,"KLHL6",0
"KLHL24","OK",0,49.8339239859994,0.0957679668339552,"KLHL24",0
"YEATS2","OK",8.24005953302001e-33,11.8723357468887,0.0227660351041378,"YEATS2",2.26325531861504e-32
"YEATS2-AS1","OK",7.94995848110929e-28,10.8706869320688,0.020132355983913,"YEATS2-AS1",2.08258837533611e-27
"PARL","OK",7.25346062564092e-09,5.66729529023416,0.0108498446217359,"PARL",1.43351676752317e-08
"ABCC5","OK",1.51165670102787e-33,12.0133535375509,0.0230199692884946,"ABCC5",4.17839881632947e-33
"DVL3","OK",2.19914385926175e-08,5.47406453443861,0.0104724117856819,"DVL3",4.29170177427622e-08
"AP2M1","OK",0,38.6368223119443,0.074266365518917,"AP2M1",0
"ALG3","OK",1.52275910305274e-29,11.2258189157913,0.021524495379351,"ALG3",4.0595098838231e-29
"EEF1AKMT4","OK",7.32217511557205e-17,8.25936985827099,0.0157723861866717,"EEF1AKMT4",1.68704520990045e-16
"CAMK2N2","OK",1.76209635311764e-23,9.91664033712481,0.0185590993765495,"CAMK2N2",4.41373354632646e-23
"PSMD2","OK",0,59.9368628303174,0.115218468369923,"PSMD2",0
"EIF4G1","OK",1.46080948239575e-121,23.416217569985,0.044977070355914,"EIF4G1",5.93889738923666e-121
"FAM131A","OK",6.04047163061084e-20,9.06837114274818,0.0173589326415663,"FAM131A",1.45171746683044e-19
"CLCN2","OK",3.46431294635268e-12,6.85911950915959,0.0130608359203754,"CLCN2",7.39761708961079e-12
"POLR2H","OK",6.52382814833034e-220,31.6328666750339,0.0607803798266802,"POLR2H",3.24402470520447e-219
"CHRD","OK",3.06677475148955e-185,29.0024175781992,0.0551199149916802,"CHRD",1.43389212365137e-184
"MAGEF1","OK",3.90926359535573e-201,30.2366390634096,0.0580624351819152,"MAGEF1",1.88155238083896e-200
"AC107294.2","OK",4.64887718069361e-05,3.90822280297703,0.00715190120864338,"AC107294.2",8.1760813715157e-05
"VPS8","OK",1.06131707838146e-21,9.49882915449852,0.0182042025626879,"VPS8",2.60761850840072e-21
"C3orf70","OK",1.27434378322713e-33,12.0274642599008,0.0229972946930972,"C3orf70",3.52553061135144e-33
"EHHADH","OK",9.74386092790631e-06,4.27068073516919,0.0080923915748818,"EHHADH",1.75556653716087e-05
"MAP3K13","OK",1.05184479681382e-22,9.73665311454152,0.0186758098758999,"MAP3K13",2.61235589205725e-22
"TMEM41A","OK",4.30740706399187e-08,5.35375362445004,0.01023761673003,"TMEM41A",8.34082372704763e-08
"SENP2","OK",0.000124808972995603,3.6626515889127,0.00699300813841537,"SENP2",0.000215474998173094
"IGF2BP2","OK",0,83.3938125794017,0.160256462911466,"IGF2BP2",0
"TRA2B","OK",0,52.1875214771187,0.100312316171785,"TRA2B",0
"ETV5","OK",0,42.6561722452924,0.0819415041666282,"ETV5",0
"DGKG","OK",5.15928557804547e-60,16.297278335078,0.0309027572681164,"DGKG",1.68321191147054e-59
"DNAJB11","OK",2.43955687876124e-22,9.65076341361717,0.018511488665687,"DNAJB11",6.03094063221417e-22
"AC112907.3","OK",0.00774742681917095,2.42060148264477,0.00441916820652576,"AC112907.3",0.0122571956065794
"EIF4A2","OK",0,50.5439398407892,0.0971741920204997,"EIF4A2",0
"RFC4","OK",0,42.2922891746915,0.0811961577550087,"RFC4",0
"ST6GAL1","OK",0,77.2593451366389,0.148441630546388,"ST6GAL1",0
"RPL39L","OK",0,64.6476313507989,0.124170936399786,"RPL39L",0
"MASP1","OK",3.80528365637364e-24,10.0685317822968,0.0189067398232375,"MASP1",9.61370951614254e-24
"AC007920.2","OK",1.27723899998402e-20,9.23618284124173,0.0160530191322583,"AC007920.2",3.09707419274625e-20
"RTP4","OK",1.87638984694044e-15,7.86292091340334,0.0150241415525892,"RTP4",4.23612024021324e-15
"BCL6","OK",0,50.8260597607654,0.0976223389421776,"BCL6",0
"LPP-AS2","OK",1.91835033450893e-08,5.49820806733782,0.0104250357482745,"LPP-AS2",3.75098429381988e-08
"LPP","OK",0,109.167498151133,0.209866519797202,"LPP",0
"TPRG1","OK",6.63060827341798e-28,10.8872302584885,0.0206707619138632,"TPRG1",1.73859473774861e-27
"TP63","OK",1.38305053416551e-08,5.55563135562913,0.0104677856076975,"TP63",2.71272054814223e-08
"P3H2","OK",4.43651969690839e-76,18.4212501175599,0.0352623311285914,"P3H2",1.55661073886794e-75
"P3H2-AS1","OK",0.00410163472160199,2.64358694489251,0.00476903892666216,"P3H2-AS1",0.00658718093613888
"CLDN1","OK",0,59.4225484491381,0.11274419392708,"CLDN1",0
"IL1RAP","OK",0,81.7582230576116,0.157027940144245,"IL1RAP",0
"OSTN","OK",0,110.40291326951,0.203981322439944,"OSTN",0
"CCDC50","OK",0,49.6807085140947,0.0954884257081543,"CCDC50",0
"FGF12","OK",9.73309322307256e-322,38.3299513343574,0.0731806442208151,"FGF12",5.57800114154767e-321
"MB21D2","OK",9.1081769555321e-178,28.4036716404082,0.0545111958943786,"MB21D2",4.2047748780429e-177
"HRASLS","OK",1.77887351657663e-05,4.1344700118199,0.00752018924686671,"HRASLS",3.17619082374658e-05
"OPA1","OK",1.25304631437943e-08,5.57284727157143,0.0106672838800002,"OPA1",2.46079356449146e-08
"HES1","OK",0,178.380996474856,0.342817605282086,"HES1",0
"LINC00887","OK",2.71384270547592e-57,15.9096954731027,0.0301893485672212,"LINC00887",8.72736912914342e-57
"LRRC15","OK",1.25795443371256e-171,27.9021018217113,0.0513588249036902,"LRRC15",5.73796588059336e-171
"ATP13A3","OK",0,57.204387974294,0.109917066698511,"ATP13A3",0
"LINC00884","OK",9.06501216031962e-06,4.2867572264433,0.00798360849886477,"LINC00884",1.63501035071926e-05
"TMEM44","OK",6.30186536821728e-247,33.5399793869246,0.0643242440756095,"TMEM44",3.2637110842672e-246
"LSG1","OK",1.40404570337009e-10,6.30901927951356,0.0120759788134393,"LSG1",2.89633979860434e-10
"FAM43A","OK",0,55.5139744307937,0.106500318117871,"FAM43A",0
"XXYLT1","OK",9.27902336299016e-29,11.0649431734587,0.0211853836904899,"XXYLT1",2.45421891802235e-28
"ACAP2","OK",5.30407421513025e-73,18.033635668806,0.0346280261339893,"ACAP2",1.83696750022771e-72
"PPP1R2","OK",6.08639469111832e-319,38.1616858178259,0.0733133128455308,"PPP1R2",3.47640398514568e-318
"APOD","OK",0,94.9658300832246,0.162164710866227,"APOD",0
"MUC20-OT1","OK",0,100.533598537798,0.192880918496622,"MUC20-OT1",0
"MUC20","OK",1.26870000983525e-20,9.23690085270745,0.0175161153007135,"MUC20",3.07696068968607e-20
"MUC4","OK",5.28723509306642e-162,27.0973709825317,0.0511879471102242,"MUC4",2.36336314516461e-161
"TNK2","OK",1.90789204944222e-35,12.3696292901298,0.0236890853901349,"TNK2",5.35646324328811e-35
"TFRC","OK",0,83.3051777134843,0.159956659284545,"TFRC",0
"LINC00885","OK",2.13841431480004e-05,4.09199229635831,0.00690472483775234,"LINC00885",3.80790330051923e-05
"PCYT1A","OK",3.09172116787984e-08,5.41341364065503,0.0103599849750228,"PCYT1A",6.01079242248972e-08
"TCTEX1D2","OK",1.14088728303659e-31,11.6504772061895,0.0223305977011514,"TCTEX1D2",3.10586508869427e-31
"TM4SF19","OK",2.50305498629075e-31,11.583332949229,0.0217717301266463,"TM4SF19",6.79138901877768e-31
"UBXN7","OK",3.16265166810698e-50,14.8563787917076,0.0285109786683457,"UBXN7",9.78492671490175e-50
"RNF168","OK",1.87677325604092e-32,11.8032875936825,0.0226366096180258,"RNF168",5.1413918804225e-32
"FBXO45","OK",3.65325942762907e-60,16.318366055487,0.0313060992519703,"FBXO45",1.19264417993548e-59
"NRROS","OK",1.31415770730798e-263,34.6652902956669,0.066218655841099,"NRROS",6.97067743484951e-263
"PIGX","OK",5.40075812242581e-20,9.08056250208804,0.0174012087808712,"PIGX",1.29859304811471e-19
"CEP19","OK",0.0164334527418679,2.13370537900552,0.00403960191152609,"CEP19",0.0254420250483092
"PAK2","OK",3.44421143517241e-88,19.873597887087,0.0381775554357551,"PAK2",1.26037737274907e-87
"SENP5","OK",5.65096325391041e-12,6.78886483262948,0.0130012103151537,"SENP5",1.20099645681337e-11
"NCBP2","OK",1.76741755991666e-310,37.6479465074875,0.0723524828990261,"NCBP2",9.97526355021481e-310
"NCBP2-AS2","OK",7.68411562018964e-33,11.8781770631473,0.0227858137819815,"NCBP2-AS2",2.11101709343324e-32
"PIGZ","OK",0.00304910989948369,2.74245288318855,0.00510782813107263,"PIGZ",0.00493076692926066
"MELTF","OK",1.75533584773219e-11,6.62338411614903,0.0126293446742711,"MELTF",3.69601498437371e-11
"MELTF-AS1","OK",0.000107750080238602,3.70011691686955,0.0070267970438148,"MELTF-AS1",0.000186496499518931
"DLG1","OK",0,99.0485506009096,0.190370406012001,"DLG1",0
"BDH1","OK",0.00531350334810405,2.55473041909779,0.00484001934291987,"BDH1",0.00848584967321236
"AC024560.1","OK",3.04819726095383e-23,9.86177184001247,0.0182992682055591,"AC024560.1",7.61173570037668e-23
"RUBCN","OK",5.47403047934362e-10,6.09493692642687,0.011660300466153,"RUBCN",1.11344748436358e-09
"FYTTD1","OK",1.52314944908004e-07,5.12055986495726,0.00980048119913882,"FYTTD1",2.90500189266885e-07
"LRCH3","OK",8.16346430963154e-30,11.2807920569019,0.0216344070213016,"LRCH3",2.18206024802304e-29
"IQCG","OK",3.77869887924679e-12,6.84669808471479,0.013091091086061,"IQCG",8.06211985358851e-12
"RPL35A","OK",0,271.136387326892,0.521544783653336,"RPL35A",0
"LMLN","OK",1.07594820086482e-24,10.1920447961713,0.0194207262681384,"LMLN",2.73225371257291e-24
"ZNF595","OK",4.7861947761059e-06,4.42661379154449,0.00844065125308986,"ZNF595",8.72375627496749e-06
"ZNF718","OK",0.0173178305622964,2.11259250097436,0.0039888826507848,"ZNF718",0.0267799531995855
"ZNF732","OK",3.23088352335894e-09,5.80434612604257,0.0107323027553859,"ZNF732",6.44591183234014e-09
"ZNF141","OK",1.49844668350972e-28,11.0218930052907,0.0211158986732344,"ZNF141",3.95620059752237e-28
"ZNF721","OK",3.66549851079423e-47,14.3759007865865,0.0275707479729842,"ZNF721",1.11262711299469e-46
"PIGG","OK",1.63299979358623e-59,16.2266905649505,0.0311006649496817,"PIGG",5.31114745769479e-59
"AC116565.1","OK",0.000508743232176764,3.28564641482158,0.00598820505748137,"AC116565.1",0.000854322578963858
"PDE6B","OK",5.19268649396946e-52,15.1292618633789,0.0288675470383071,"PDE6B",1.62249728234777e-51
"AC107464.3","OK",0.000321200902542891,3.41304989075266,0.00636485839221108,"AC107464.3",0.000544464690618433
"ATP5ME","OK",0,160.019752958964,0.307760753831175,"ATP5ME",0
"MYL5","OK",3.53991153436922e-06,4.49127450860576,0.00856531299670303,"MYL5",6.47811259045454e-06
"SLC49A3","OK",1.81473154386024e-45,14.1031971987188,0.0269637874514929,"SLC49A3",5.45133158080577e-45
"PCGF3","OK",3.63260257059481e-07,4.95413688139859,0.0094698546603844,"PCGF3",6.85816645902276e-07
"AC139887.2","OK",3.74180259439069e-23,9.84116914747877,0.0187951486849806,"AC139887.2",9.33266140849118e-23
"CPLX1","OK",3.45984183388099e-197,29.9348948288511,0.0572502092448209,"CPLX1",1.65701640252336e-196
"GAK","OK",1.50399663759842e-16,8.17300587550131,0.0156638577857527,"GAK",3.45167433736736e-16
"TMEM175","OK",1.24946028972986e-33,12.0290925985284,0.0230541479137081,"TMEM175",3.45744824491501e-33
"DGKQ","OK",0.00130216511796367,3.01094849533728,0.00572372532921795,"DGKQ",0.00214469249630111
"IDUA","OK",3.46104545087126e-31,11.5555277753953,0.0221157917860396,"IDUA",9.37651672771507e-31
"FGFRL1","OK",1.60481851065869e-270,35.1211165617511,0.0674492559131068,"FGFRL1",8.59746129217067e-270
"RNF212","OK",8.84387737062657e-65,16.9549613828203,0.0321882893345708,"RNF212",2.95530654917159e-64
"SPON2","OK",0,69.089049529708,0.132408680198923,"SPON2",0
"CTBP1","OK",7.93656146649556e-23,9.76524286902336,0.0187284965187807,"CTBP1",1.97362797607929e-22
"CTBP1-DT","OK",6.06360502629246e-05,3.84354024644122,0.00732787908855624,"CTBP1-DT",0.000106138352981061
"MAEA","OK",4.5261042381073e-21,9.34658644138664,0.0179146152933394,"MAEA",1.10344311273559e-20
"UVSSA","OK",4.39928733642975e-84,19.3932565538685,0.0371997483305468,"UVSSA",1.58843198112088e-83
"AC147067.2","OK",9.07090106602345e-30,11.2715164785701,0.0205791218772855,"AC147067.2",2.42332943582604e-29
"AC147067.1","OK",1.22387779626124e-13,7.32174027746106,0.0138984982196333,"AC147067.1",2.68136147175671e-13
"SLBP","OK",6.86781062595872e-289,36.3045068497546,0.0697592302864003,"SLBP",3.76489853496989e-288
"TMEM129","OK",8.04253468977079e-43,13.6665460894298,0.0261837737757848,"TMEM129",2.38242013621298e-42
"TACC3","OK",0,102.325624730995,0.196170137095623,"TACC3",0
"FGFR3","OK",6.53079010842233e-226,32.0661813265917,0.0613397152960848,"FGFR3",3.28376412273874e-225
"LETM1","OK",1.47333535358101e-37,12.7543913985847,0.024466983583343,"LETM1",4.19768180426844e-37
"NSD2","OK",0,59.5256568802198,0.114360898704904,"NSD2",0
"NELFA","OK",6.30459652801824e-23,9.78854932144681,0.0187655131566699,"NELFA",1.56936263169295e-22
"C4orf48","OK",0,201.086960340625,0.38668769585138,"C4orf48",0
"NAT8L","OK",4.01909495105533e-296,36.7600337968148,0.0702192556095145,"NAT8L",2.2240462642437e-295
"POLN","OK",2.01477970391533e-05,4.1057782286775,0.00778282402632554,"POLN",3.59002807980277e-05
"HAUS3","OK",5.06913704837225e-46,14.1928967720449,0.0272016579484173,"HAUS3",1.52710252708583e-45
"MXD4","OK",0,84.0509186329885,0.161612157975174,"MXD4",0
"ZFYVE28","OK",6.07848848640863e-184,28.8993753822726,0.0554075622357328,"ZFYVE28",2.83310615363195e-183
"RNF4","OK",6.93256148434813e-10,6.05703755280929,0.0115965817632257,"RNF4",1.40697062887036e-09
"FAM193A","OK",5.4905043245021e-05,3.86782574675512,0.00738512142375285,"FAM193A",9.62684872195291e-05
"TNIP2","OK",3.55960449665107e-50,14.8484534980291,0.028502513215585,"TNIP2",1.10076543911897e-49
"SH3BP2","OK",1.44505464183868e-284,36.0294872065944,0.0691765994136138,"SH3BP2",7.88228679986706e-284
"ADD1","OK",2.21328031784128e-210,30.9320745885142,0.0594402722123797,"ADD1",1.08557975659676e-209
"MFSD10","OK",0,40.7742535048347,0.0783728004426548,"MFSD10",0
"NOP14-AS1","OK",0.000282657249346042,3.44773208052474,0.00655707603691167,"NOP14-AS1",0.00048016300222512
"NOP14","OK",2.56635073156047e-18,8.6503826977488,0.0165664120460258,"NOP14",6.03596496591521e-18
"GRK4","OK",1.54266389522396e-05,4.16707517089107,0.00793716614540362,"GRK4",2.75971512725444e-05
"HTT","OK",2.13761065973568e-10,6.24363311723782,0.01194962382189,"HTT",4.38695768517323e-10
"RGS12","OK",5.36015956294609e-47,14.3495678247291,0.0274919718067099,"RGS12",1.62526382706146e-46
"LRPAP1","OK",2.57119403375698e-309,37.5768117513344,0.0722272097607291,"LRPAP1",1.44955304886778e-308
"ADRA2C","OK",4.88658477533736e-203,30.3810612642551,0.0576144971607073,"ADRA2C",2.36186492516114e-202
"TMEM128","OK",1.80159983909151e-42,13.607717940438,0.0261111957224838,"TMEM128",5.32307180214989e-42
"LYAR","OK",0,39.3557021025941,0.0756113424012749,"LYAR",0
"NSG1","OK",5.6847379147603e-37,12.6487321347756,0.024059336042131,"NSG1",1.61198676880918e-36
"STX18","OK",0.00177893601059825,2.91491344481187,0.00555559298420128,"STX18",0.0029122466118815
"STX18-AS1","OK",0.00374274199849013,2.67443699606977,0.0049962081547907,"STX18-AS1",0.00602308336933807
"MSX1","OK",0,113.186040562881,0.217562329372711,"MSX1",0
"CYTL1","OK",0,97.7683785070364,0.186781006015839,"CYTL1",0
"STK32B","OK",0.00355830203381817,2.69133805438374,0.00508307699771469,"STK32B",0.00573175875922934
"EVC2","OK",1.96241951456941e-05,4.11186022426894,0.00779844956708974,"EVC2",3.49870888981727e-05
"EVC","OK",0.00026928136376247,3.46080502156306,0.00656073433217891,"EVC",0.000457996359986291
"CRMP1","OK",5.08951313796913e-141,25.2542203312527,0.0484091438469354,"CRMP1",2.17914503406914e-140
"JAKMIP1","OK",1.02446745024581e-205,30.5831756452317,0.0581504649984835,"JAKMIP1",4.97931479963286e-205
"WFS1","OK",7.46972676130201e-07,4.81204388798919,0.00919001791231456,"WFS1",1.39913749532123e-06
"PPP2R2C","OK",0,44.8594673823449,0.0848677210773977,"PPP2R2C",0
"MAN2B2","OK",2.32714733399246e-11,6.58159452121044,0.0125907577007697,"MAN2B2",4.88735841531529e-11
"MRFAP1","OK",0,49.6622746084661,0.0954764700389198,"MRFAP1",0
"LINC02482","OK",1.256288438651e-13,7.31823281189467,0.0139717948281696,"LINC02482",2.75189070866751e-13
"LINC002481","OK",0.0220386337899197,2.0133552712346,0.00373183457556023,"LINC002481",0.0338289874738881
"S100P","OK",2.09980589518412e-39,13.0815193347141,0.0212469174343199,"S100P",6.06829940311979e-39
"MRFAP1L1","OK",9.01147986112569e-43,13.6582638628659,0.0262105696962812,"MRFAP1L1",2.668821071314e-42
"BLOC1S4","OK",8.0773194825628e-38,12.8011474570711,0.0245655186046234,"BLOC1S4",2.3060019807167e-37
"KIAA0232","OK",2.08630276066519e-72,17.9577668260389,0.034473360732995,"KIAA0232",7.21164939458678e-72
"TBC1D14","OK",3.01492517578871e-45,14.0673358617787,0.0269816984141743,"TBC1D14",9.03832112047218e-45
"TADA2B","OK",0.000224704975324456,3.50922771623937,0.00668924902995408,"TADA2B",0.00038368199485356
"GRPEL1","OK",1.28245706635433e-317,38.0817891842419,0.0731749945383281,"GRPEL1",7.32011168744476e-317
"LINC02447","OK",0.00311546937367908,2.7353742559729,0.00504090613142981,"LINC02447",0.00503678539112019
"SORCS2","OK",0,56.6352101638456,0.108508660751455,"SORCS2",0
"AFAP1","OK",5.51274297359468e-73,18.0315023352922,0.0346058707021412,"AFAP1",1.90871153011576e-72
"ABLIM2","OK",1.42356964273376e-11,6.65426776222854,0.0124900746328249,"ABLIM2",3.00171460722328e-11
"AC097381.3","OK",4.43702759491309e-137,24.8929324610597,0.04534530499496,"AC097381.3",1.88029114924982e-136
"SH3TC1","OK",0,88.4586464394326,0.169708824468116,"SH3TC1",0
"HTRA3","OK",0,82.4685350998116,0.158445187196345,"HTRA3",0
"AC104825.1","OK",1.49813871844889e-05,4.17374908224824,0.00793200088812613,"AC104825.1",2.680633530008e-05
"TRMT44","OK",0.000564996602568212,3.2559860066428,0.0061617651895042,"TRMT44",0.000947021170656626
"CPZ","OK",4.73622353727051e-06,4.42887825771781,0.00829429177374153,"CPZ",8.63454726460584e-06
"HMX1","OK",1.37192156081455e-07,5.14024236447092,0.00960890795428503,"HMX1",2.61954812983044e-07
"SLC2A9","OK",2.48673201982759e-05,4.05687049682944,0.00767502753071003,"SLC2A9",4.41692391598719e-05
"DRD5","OK",1.44087047726857e-12,6.98337390691212,0.0103148677625458,"DRD5",3.09647721459899e-12
"WDR1","OK",1.24051925548087e-82,19.2207611349031,0.0369178235511236,"WDR1",4.45611063896977e-82
"ZNF518B","OK",2.78909603579855e-10,6.20191015862294,0.0118635271059435,"ZNF518B",5.71421236107765e-10
"CLNK","OK",6.04230127687648e-26,10.4682582387068,0.0196960052920118,"CLNK",1.55172945476259e-25
"HS3ST1","OK",5.26618147499463e-115,22.7635656157841,0.043354339926206,"HS3ST1",2.10030649143536e-114
"RAB28","OK",2.91838379485914e-08,5.42373107403532,0.0103749595293931,"RAB28",5.67817691495325e-08
"BOD1L1","OK",4.56319634581546e-258,34.2956010772907,0.0658721735132062,"BOD1L1",2.39724733415224e-257
"AC007126.1","OK",0.00169475226339801,2.9300105896162,0.00298731435664247,"AC007126.1",0.00277731783051883
"CPEB2","OK",0,82.9964407021971,0.159395993383717,"CPEB2",0
"C1QTNF7","OK",2.17403220858746e-202,30.3319429407633,0.0561400674747848,"C1QTNF7",1.04917970227179e-201
"CC2D2A","OK",9.79417322792667e-28,10.8516378100692,0.0207674782693559,"CC2D2A",2.56250706231181e-27
"FBXL5","OK",3.94557441917026e-90,20.0966718736786,0.0385968966198921,"FBXL5",1.45270448158933e-89
"FAM200B","OK",1.41104202457869e-48,14.599669915733,0.0280224118512504,"FAM200B",4.32685222281393e-48
"BST1","OK",0,39.6608428481426,0.0760105726642859,"BST1",0
"CD38","OK",0,60.8063072326643,0.116280759613158,"CD38",0
"FGFBP1","OK",0.000362637646407168,3.37984192927586,0.00550612697995695,"FGFBP1",0.000613013514542222
"FGFBP2","OK",0,64.4271463898011,0.122163170180024,"FGFBP2",0
"PROM1","OK",3.32778168448496e-36,12.5091221987768,0.0237372423906888,"PROM1",9.3899099002718e-36
"TAPT1","OK",2.64298957313993e-92,20.3436382809791,0.0390119658982594,"TAPT1",9.80703594590979e-92
"LDB2","OK",0,193.298219483882,0.371244878384876,"LDB2",0
"QDPR","OK",0,300.953745168775,0.578153023497353,"QDPR",0
"LAP3","OK",0,66.4389558281821,0.127706413237905,"LAP3",0
"MED28","OK",0.00194490770739623,2.8869617289778,0.00550711636332718,"MED28",0.00317776260275034
"FAM184B","OK",2.17897041666568e-13,7.24395250534381,0.0137710211284673,"FAM184B",4.7490815670104e-13
"DCAF16","OK",8.01762708426291e-09,5.65010212678005,0.0108023358882632,"DCAF16",1.5821835769665e-08
"NCAPG","OK",0,61.1572957387648,0.11715300038609,"NCAPG",0
"LCORL","OK",2.5390519174177e-19,8.91054778243961,0.0170697395783482,"LCORL",6.05710227431674e-19
"SLIT2","OK",0,105.107007243681,0.201948359061414,"SLIT2",0
"ADGRA3","OK",2.16939550561172e-126,23.8854482905628,0.0457023845843427,"ADGRA3",8.93785274835714e-126
"PPARGC1A","OK",0,43.0665969812269,0.0823906699700696,"PPARGC1A",0
"DHX15","OK",3.76020948886698e-12,6.84740006783274,0.0131203922519164,"DHX15",8.02335057787023e-12
"LINC02473","OK",4.29580669922104e-31,11.5369517620232,0.0210329059806822,"LINC02473",1.16217777890486e-30
"SOD3","OK",0,184.14197038902,0.353523480706439,"SOD3",0
"CCDC149","OK",3.01415463718298e-23,9.86289924764357,0.0188555573149192,"CCDC149",7.52747268253584e-23
"SEPSECS","OK",0.0264051167526183,1.93646942694262,0.00366227877984674,"SEPSECS",0.0403154263048335
"ANAPC4","OK",0.00814883715440936,2.402180279363,0.00456793398450785,"ANAPC4",0.0128761026400478
"SLC34A2","OK",4.34284661215668e-07,4.91929398500298,0.00914597466154312,"SLC34A2",8.18374638950518e-07
"SEL1L3","OK",1.15844271749027e-124,23.7186216378941,0.0454498195116091,"SEL1L3",4.75100994745522e-124
"SMIM20","OK",1.08084642641439e-13,7.3383956898067,0.0140587726956883,"SMIM20",2.37005785334504e-13
"RBPJ","OK",0,99.6619212789487,0.191598075117042,"RBPJ",0
"CCKAR","OK",9.46406977242425e-05,3.73290846471994,0.00692899937710717,"CCKAR",0.000164178487738283
"TBC1D19","OK",3.48407458747003e-11,6.52134115299849,0.0124592231623316,"TBC1D19",7.2885371443082e-11
"STIM2","OK",0,62.1590199753815,0.119400240228108,"STIM2",0
"PCDH7","OK",2.53638300465229e-23,9.88020769401595,0.0185282282244866,"PCDH7",6.34120908701305e-23
"ARAP2","OK",0,86.2375040971529,0.165490594595007,"ARAP2",0
"DTHD1","OK",0,58.6443366172173,0.112085786508062,"DTHD1",0
"RELL1","OK",3.84530877329329e-70,17.6658061874886,0.0338503094965531,"RELL1",1.3133448907809e-69
"PGM2","OK",9.66837988768591e-39,12.9649455769643,0.0248619431411,"PGM2",2.77975571403001e-38
"TBC1D1","OK",0,50.042580489827,0.0961251090734921,"TBC1D1",0
"KLF3","OK",0,42.9282511020281,0.0824227309043271,"KLF3",0
"TLR10","OK",2.93022589163121e-48,14.5497644225561,0.0274577176768765,"TLR10",8.96785743376109e-48
"TLR1","OK",0,57.2536598910028,0.10969566488387,"TLR1",0
"TLR6","OK",1.06982752246153e-202,30.355286189012,0.0581022519943677,"TLR6",5.16987586870501e-202
"FAM114A1","OK",1.6613541512679e-231,32.4650419528785,0.0623465285293005,"FAM114A1",8.4274688542682e-231
"TMEM156","OK",1.85389654827128e-233,32.6030904308235,0.0623159890936131,"TMEM156",9.43645323015468e-233
"KLHL5","OK",0,47.1973853883656,0.0906569232903895,"KLHL5",0
"WDR19","OK",2.98442976326599e-08,5.41973155118172,0.0103493857354612,"WDR19",5.80443955346315e-08
"RFC1","OK",1.99250548358563e-73,18.0876817571444,0.0347392821618641,"RFC1",6.91302040182509e-73
"KLB","OK",2.06174185094359e-15,7.85111690254941,0.0131007319961003,"KLB",4.649987929034e-15
"RPL9","OK",0,192.628501293352,0.370511839549876,"RPL9",0
"LIAS","OK",4.13278682181871e-06,4.45818711333216,0.00851484704458699,"LIAS",7.5502663354905e-06
